id,url,levels,word,translation,part_of_speech,ipa,audio_link
flat_1,https://www.oxfordlearnersdictionaries.com/definition/english/flat_1,A1,flat,phẳng,noun,/flæt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fla/flat_/flat__gb_1.mp3
floor_1,https://www.oxfordlearnersdictionaries.com/definition/english/floor_1,A1,floor,sàn nhà,noun,/flɔː(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/flo/floor/floor__gb_3.mp3
flower_1,https://www.oxfordlearnersdictionaries.com/definition/english/flower_1,A1,flower,hoa,noun,/ˈflaʊə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/flo/flowe/flower__gb_1.mp3
flight_1,https://www.oxfordlearnersdictionaries.com/definition/english/flight_1,A1,flight,chuyến bay,noun,/flaɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fli/fligh/flight__gb_1.mp3
fly_1,https://www.oxfordlearnersdictionaries.com/definition/english/fly_1,A1,fly,bay,verb,/flaɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fly/fly__/fly__gb_1.mp3
follow,https://www.oxfordlearnersdictionaries.com/definition/english/follow,A1,follow,theo,verb,/ˈfɒləʊ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fol/follo/follow__gb_1.mp3
food,https://www.oxfordlearnersdictionaries.com/definition/english/food,A1,food,đồ ăn,noun,/fuːd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/foo/food_/food__gb_1.mp3
foot_1,https://www.oxfordlearnersdictionaries.com/definition/english/foot_1,A1,foot,chân,noun,/fʊt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/foo/foot_/foot__gb_2.mp3
football,https://www.oxfordlearnersdictionaries.com/definition/english/football,A1,football,bóng đá,noun,/ˈfʊtbɔːl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/foo/footb/football__gb_2.mp3
for_1,https://www.oxfordlearnersdictionaries.com/definition/english/for_1,A1,for,vì,preposition,/fə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/for/for__/for__gb_1.mp3
forget,https://www.oxfordlearnersdictionaries.com/definition/english/forget,A1,forget,quên,verb,/fəˈɡet/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/for/forge/forget__gb_1.mp3
form_2,https://www.oxfordlearnersdictionaries.com/definition/english/form_2,A1,form,hình thức,verb,/fɔːm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/for/form_/form__gb_1.mp3
form_1,https://www.oxfordlearnersdictionaries.com/definition/english/form_1,A1,form,hình thức,noun,/fɔːm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/for/form_/form__gb_1.mp3
forty,https://www.oxfordlearnersdictionaries.com/definition/english/forty,A1,forty,bốn mươi,number,/ˈfɔːti/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/for/forty/forty__gb_2.mp3
fourth_1,https://www.oxfordlearnersdictionaries.com/definition/english/fourth_1,A1,fourth,thứ tư,ordinal number,/fɔːθ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fou/fourt/fourth__gb_1.mp3
fourteen,https://www.oxfordlearnersdictionaries.com/definition/english/fourteen,A1,fourteen,mười bốn,number,/ˌfɔːˈtiːn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fou/fourt/fourteen__gb_3.mp3
four,https://www.oxfordlearnersdictionaries.com/definition/english/four,A1,four,bốn,number,/fɔː(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fou/four_/four__gb_2.mp3
free_1,https://www.oxfordlearnersdictionaries.com/definition/english/free_1,A1,free,miễn phí,adjective,/friː/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fre/free_/free__gb_1.mp3
friday,https://www.oxfordlearnersdictionaries.com/definition/english/friday,A1,Friday,Thứ sáu,noun,/ˈfraɪdeɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fri/frida/friday_1_gb_1.mp3
friend_1,https://www.oxfordlearnersdictionaries.com/definition/english/friend_1,A1,friend,bạn bè,noun,/frend/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fri/frien/friend__gb_1.mp3
friendly_1,https://www.oxfordlearnersdictionaries.com/definition/english/friendly_1,A1,friendly,thân thiện,adjective,/ˈfrendli/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fri/frien/friendly__gb_1.mp3
front_2,https://www.oxfordlearnersdictionaries.com/definition/english/front_2,A1,front,đằng trước,adjective,/frʌnt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fro/front/front__gb_1.mp3
from,https://www.oxfordlearnersdictionaries.com/definition/english/from,A1,from,từ,preposition,/frəm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fro/from_/from__gb_1.mp3
front_1,https://www.oxfordlearnersdictionaries.com/definition/english/front_1,A1,front,đằng trước,noun,/frʌnt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fro/front/front__gb_1.mp3
fruit_1,https://www.oxfordlearnersdictionaries.com/definition/english/fruit_1,A1,fruit,hoa quả,noun,/fruːt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fru/fruit/fruit__gb_1.mp3
full_1,https://www.oxfordlearnersdictionaries.com/definition/english/full_1,A1,full,đầy,adjective,/fʊl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/ful/full_/full__gb_2.mp3
full,https://www.oxfordlearnersdictionaries.com/definition/english/full,A1,full,đầy,adjective,/fʊl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/ful/full_/full__gb_2.mp3
full,https://www.oxfordlearnersdictionaries.com/definition/english/full,A1,full,đầy,adjective,/fʊl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/ful/full_/full__gb_2.mp3
fun_1,https://www.oxfordlearnersdictionaries.com/definition/english/fun_1,A1,fun,vui vẻ,noun,/fʌn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fun/fun__/fun__gb_2.mp3
funny,https://www.oxfordlearnersdictionaries.com/definition/english/funny,A1,funny,buồn cười,adjective,/ˈfʌni/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fun/funny/funny__gb_2.mp3
future_1,https://www.oxfordlearnersdictionaries.com/definition/english/future_1,A1,future,tương lai,noun,/ˈfjuːtʃə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/f/fut/futur/future__gb_1.mp3
game_1,https://www.oxfordlearnersdictionaries.com/definition/english/game_1,A1,game,trò chơi,noun,/ɡeɪm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/gam/game_/game__gb_2.mp3
garden_1,https://www.oxfordlearnersdictionaries.com/definition/english/garden_1,A1,garden,vườn,noun,/ˈɡɑːdn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/gar/garde/garden__gb_2.mp3
get,https://www.oxfordlearnersdictionaries.com/definition/english/get,A1,get,lấy,verb,/ɡet/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/get/get__/get__gb_2.mp3
geography,https://www.oxfordlearnersdictionaries.com/definition/english/geography,A1,geography,địa lý,noun,/dʒiˈɒɡrəfi/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/geo/geogr/geography__gb_1.mp3
girl,https://www.oxfordlearnersdictionaries.com/definition/english/girl,A1,girl,con gái,noun,/ɡɜːl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/gir/girl_/girl__gb_2.mp3
girlfriend,https://www.oxfordlearnersdictionaries.com/definition/english/girlfriend,A1,girlfriend,bạn gái,noun,/ˈɡɜːlfrend/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/gir/girlf/girlfriend__gb_1.mp3
give_1,https://www.oxfordlearnersdictionaries.com/definition/english/give_1,A1,give,đưa cho,verb,/ɡɪv/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/giv/give_/give__gb_3.mp3
glass_1,https://www.oxfordlearnersdictionaries.com/definition/english/glass_1,A1,glass,thủy tinh,noun,/ɡlɑːs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/gla/glass/glass__gb_5.mp3
go_1,https://www.oxfordlearnersdictionaries.com/definition/english/go_1,A1,go,đi,verb,/ɡəʊ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/go_/go__g/go__gb_4.mp3
goodbye,https://www.oxfordlearnersdictionaries.com/definition/english/goodbye,A1,goodbye,tạm biệt,"exclamation, noun",/ˌɡʊdˈbaɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/goo/goodb/goodbye__gb_2.mp3
goodbye,https://www.oxfordlearnersdictionaries.com/definition/english/goodbye,A1,goodbye,tạm biệt,"exclamation, noun",/ˌɡʊdˈbaɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/goo/goodb/goodbye__gb_2.mp3
good_1,https://www.oxfordlearnersdictionaries.com/definition/english/good_1,A1,good,Tốt,adjective,/ɡʊd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/goo/good_/good__gb_2.mp3
grandmother,https://www.oxfordlearnersdictionaries.com/definition/english/grandmother,A1,grandmother,bà nội,noun,/ˈɡrænmʌðə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/gra/grand/grandmother__gb_1.mp3
grandparent,https://www.oxfordlearnersdictionaries.com/definition/english/grandparent,A1,grandparent,ông bà,noun,/ˈɡrænpeərənt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/gra/grand/grandparent__gb_1.mp3
grandfather,https://www.oxfordlearnersdictionaries.com/definition/english/grandfather,A1,grandfather,ông nội,noun,/ˈɡrænfɑːðə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/gra/grand/grandfather__gb_1.mp3
great_1,https://www.oxfordlearnersdictionaries.com/definition/english/great_1,A1,great,Tuyệt,adjective,/ɡreɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/gre/great/great__gb_1.mp3
green_1,https://www.oxfordlearnersdictionaries.com/definition/english/green_1,A1,green,màu xanh lá,adjective,/ɡriːn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/gre/green/green__gb_1.mp3
grey_1,https://www.oxfordlearnersdictionaries.com/definition/english/grey_1,A1,grey,xám,adjective,/ɡreɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/gre/grey_/grey_1_gb_1.mp3
grey_2,https://www.oxfordlearnersdictionaries.com/definition/english/grey_2,A1,grey,xám,noun,/ɡreɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/gre/grey_/grey_1_gb_1.mp3
green_2,https://www.oxfordlearnersdictionaries.com/definition/english/green_2,A1,green,màu xanh lá,noun,/ɡriːn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/gre/green/green__gb_1.mp3
grow,https://www.oxfordlearnersdictionaries.com/definition/english/grow,A1,grow,phát triển,verb,/ɡrəʊ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/gro/grow_/grow__gb_2.mp3
group_1,https://www.oxfordlearnersdictionaries.com/definition/english/group_1,A1,group,nhóm,noun,/ɡruːp/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/gro/group/group__gb_1.mp3
guess_2,https://www.oxfordlearnersdictionaries.com/definition/english/guess_2,A1,guess,đoán,noun,/ɡes/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/gue/guess/guess__gb_2.mp3
guess_1,https://www.oxfordlearnersdictionaries.com/definition/english/guess_1,A1,guess,đoán,verb,/ɡes/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/gue/guess/guess__gb_2.mp3
guitar,https://www.oxfordlearnersdictionaries.com/definition/english/guitar,A1,guitar,đàn ghi-ta,noun,/ɡɪˈtɑː(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/gui/guita/guitar__gb_2.mp3
gym,https://www.oxfordlearnersdictionaries.com/definition/english/gym,A1,gym,phòng tập thể dục,noun,/dʒɪm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/g/gym/gym__/gym__gb_2.mp3
hair_1,https://www.oxfordlearnersdictionaries.com/definition/english/hair_1,A1,hair,tóc,noun,/heə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/hai/hair_/hair__gb_1.mp3
half_1,https://www.oxfordlearnersdictionaries.com/definition/english/half_1,A1,half,một nửa,noun,/hɑːf/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/hal/half_/half__gb_3.mp3
half_2,https://www.oxfordlearnersdictionaries.com/definition/english/half_2,A1,half,một nửa,"determiner, pronoun",/hɑːf/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/hal/half_/half__gb_3.mp3
half_2,https://www.oxfordlearnersdictionaries.com/definition/english/half_2,A1,half,một nửa,"determiner, pronoun",/hɑːf/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/hal/half_/half__gb_3.mp3
hand_1,https://www.oxfordlearnersdictionaries.com/definition/english/hand_1,A1,hand,tay,noun,/hænd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/han/hand_/hand__gb_2.mp3
happen,https://www.oxfordlearnersdictionaries.com/definition/english/happen,A1,happen,xảy ra,verb,/ˈhæpən/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/hap/happe/happen__gb_2.mp3
hard_2,https://www.oxfordlearnersdictionaries.com/definition/english/hard_2,A1,hard,cứng,adverb,/hɑːd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/har/hard_/hard__gb_1.mp3
hard_1,https://www.oxfordlearnersdictionaries.com/definition/english/hard_1,A1,hard,cứng,adjective,/hɑːd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/har/hard_/hard__gb_1.mp3
happy,https://www.oxfordlearnersdictionaries.com/definition/english/happy,A1,happy,vui mừng,adjective,/ˈhæpi/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/hap/happy/happy__gb_1.mp3
hat,https://www.oxfordlearnersdictionaries.com/definition/english/hat,A1,hat,mũ,noun,/hæt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/hat/hat__/hat__gb_2.mp3
hate_1,https://www.oxfordlearnersdictionaries.com/definition/english/hate_1,A1,hate,ghét,verb,/heɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/hat/hate_/hate__gb_3.mp3
he_1,https://www.oxfordlearnersdictionaries.com/definition/english/he_1,A1,he,Anh ta,pronoun,/hi/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/he_/he__g/he__gb_1.mp3
head_1,https://www.oxfordlearnersdictionaries.com/definition/english/head_1,A1,head,cái đầu,noun,/hed/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/hea/head_/head__gb_1.mp3
have_1,https://www.oxfordlearnersdictionaries.com/definition/english/have_1,A1,have,có,verb,/həv/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/hav/have_/have__gb_1.mp3
have,https://www.oxfordlearnersdictionaries.com/definition/english/have,A1,have,có,verb,/həv/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/hav/have_/have__gb_1.mp3
healthy,https://www.oxfordlearnersdictionaries.com/definition/english/healthy,A1,healthy,khỏe mạnh,adjective,/ˈhelθi/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/hea/healt/healthy__gb_2.mp3
health,https://www.oxfordlearnersdictionaries.com/definition/english/health,A1,health,sức khỏe,noun,/helθ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/hea/healt/health__gb_2.mp3
hear,https://www.oxfordlearnersdictionaries.com/definition/english/hear,A1,hear,nghe,verb,/hɪə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/hea/hear_/hear__gb_1.mp3
hello_1,https://www.oxfordlearnersdictionaries.com/definition/english/hello_1,A1,hello,Xin chào,"exclamation, noun",/həˈləʊ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/hel/hello/hello__gb_1.mp3
hello_1,https://www.oxfordlearnersdictionaries.com/definition/english/hello_1,A1,hello,Xin chào,"exclamation, noun",/həˈləʊ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/hel/hello/hello__gb_1.mp3
help_2,https://www.oxfordlearnersdictionaries.com/definition/english/help_2,A1,help,giúp đỡ,noun,/help/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/hel/help_/help__gb_1.mp3
help_1,https://www.oxfordlearnersdictionaries.com/definition/english/help_1,A1,help,giúp đỡ,verb,/help/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/hel/help_/help__gb_1.mp3
her_2,https://www.oxfordlearnersdictionaries.com/definition/english/her_2,A1,her,cô ấy,determiner,/hə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/her/her__/her__gb_1.mp3
her_1,https://www.oxfordlearnersdictionaries.com/definition/english/her_1,A1,her,cô ấy,pronoun,/hə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/her/her__/her__gb_1.mp3
here_1,https://www.oxfordlearnersdictionaries.com/definition/english/here_1,A1,here,đây,adverb,/hɪə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/her/here_/here__gb_1.mp3
hi,https://www.oxfordlearnersdictionaries.com/definition/english/hi,A1,hi,CHÀO,exclamation,/haɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/hi_/hi__g/hi__gb_1.mp3
hey,https://www.oxfordlearnersdictionaries.com/definition/english/hey,A1,hey,Chào,exclamation,/heɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/hey/hey__/hey__gb_1.mp3
high_1,https://www.oxfordlearnersdictionaries.com/definition/english/high_1,A1,high,cao,adjective,/haɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/hig/high_/high__gb_1.mp3
high,https://www.oxfordlearnersdictionaries.com/definition/english/high,A1,high,cao,adjective,/haɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/hig/high_/high__gb_1.mp3
him,https://www.oxfordlearnersdictionaries.com/definition/english/him,A1,him,anh ta,pronoun,/hɪm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/him/him__/him__gb_1.mp3
his_1,https://www.oxfordlearnersdictionaries.com/definition/english/his_1,A1,his,của anh ấy,determiner,/hɪz/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/h/his/his__/his__gb_1.mp3
